,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
65,66,60,3,76.0,9591,1,1,3,3,0,4,0,16,2,2,0,5,2.1972245773362196,5,2004,2005,1,1,12,13,1,344.0,2,4,2,0,4,0,6,0,6,0,1143,1143,1,0,1,4,1143,1330,0,7.813591552952433,0,0,2,1,4,1,2,9,6,1,2,3,2004.0,2,3,852,5,5,2,192,151,0,0,0,0,3,4,1,0,10,2007,8,4,12.666660207428574
66,67,20,3,69.0,19900,1,1,3,3,0,4,0,12,3,2,0,2,2.0794415416798357,5,1970,1989,1,1,9,10,1,287.0,3,4,1,2,4,1,2,912,6,0,1035,1947,1,4,1,4,2207,0,0,7.699842407396986,1,0,2,0,3,1,3,7,2,1,2,1,1970.0,2,2,576,5,5,2,301,0,0,0,0,0,3,4,1,0,7,2010,8,4,12.100717685412471
67,68,20,3,72.0,10665,1,1,0,3,0,4,0,5,2,2,0,2,2.0794415416798357,5,2003,2003,1,1,12,13,1,167.0,2,4,2,2,4,0,2,1013,6,0,440,1453,1,0,1,4,1479,0,0,7.299797366758161,1,0,2,0,3,1,2,7,6,0,3,1,2003.0,2,2,558,5,5,2,144,29,0,0,0,0,3,4,1,0,6,2007,8,4,12.328294703023394
68,69,30,4,47.0,4608,1,1,3,3,0,0,0,17,0,2,0,2,1.6094379124341003,6,1945,1950,1,1,8,8,2,0.0,3,2,1,4,4,4,6,0,6,0,747,747,1,4,1,4,747,0,0,6.617402977974478,0,0,1,0,2,1,3,4,6,0,3,1,1945.0,3,1,220,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2010,8,4,11.289794413577894
69,70,50,3,81.0,15593,1,1,3,3,0,0,0,4,2,2,0,0,2.0794415416798357,4,1953,1953,1,1,3,0,2,0.0,2,4,1,4,4,4,1,603,6,0,701,1304,2,4,1,4,1304,983,0,7.7354333524996886,0,0,2,0,3,1,3,7,6,1,5,1,1953.0,0,2,667,5,5,2,0,21,114,0,0,0,3,4,1,0,7,2006,8,4,12.323860125621126
70,71,20,3,95.0,13651,1,1,0,3,0,4,0,12,2,2,0,2,2.0794415416798357,6,1973,1973,1,1,9,10,1,1115.0,3,2,1,2,4,1,0,1880,6,0,343,2223,1,0,1,4,2223,0,0,7.707062655370473,1,0,2,0,3,1,3,8,6,2,2,1,1973.0,0,2,516,5,5,2,300,0,0,0,0,0,3,4,1,0,2,2007,8,4,12.404927602627597
71,72,20,3,69.0,7599,1,1,3,3,0,0,0,11,2,2,0,2,1.6094379124341003,6,1982,2006,1,1,6,10,2,0.0,3,4,1,4,4,4,0,565,6,0,280,845,1,4,1,4,845,0,0,6.740519359606223,1,0,1,0,2,1,3,4,6,0,3,5,1987.0,3,2,360,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2007,8,4,11.771443882099637
72,73,60,3,74.0,10141,1,1,0,3,0,0,0,8,2,2,0,5,2.0794415416798357,5,1998,1998,1,1,12,13,1,40.0,3,4,2,2,4,4,6,0,6,0,832,832,1,2,1,4,885,833,0,7.449498005382849,0,0,2,1,3,1,3,7,6,1,5,1,1998.0,0,2,427,5,5,2,0,94,0,0,291,0,3,4,1,0,12,2009,8,4,12.128116509451258
73,74,20,3,85.0,10200,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1954,2003,1,1,13,14,1,104.0,3,4,1,4,4,4,0,320,1,362,404,1086,1,2,1,4,1086,0,0,6.99117688712121,1,0,1,0,3,1,3,6,6,0,3,1,1989.0,3,2,490,5,5,2,0,0,0,0,0,0,3,1,1,0,5,2010,8,4,11.88380602959621
74,75,50,4,60.0,5790,1,1,3,3,0,0,0,17,2,2,0,5,1.3862943611198906,6,1915,1950,2,1,12,13,2,0.0,2,2,1,1,4,4,6,0,6,0,840,840,1,2,0,4,840,765,0,7.381501894506707,0,0,2,0,3,2,3,8,6,0,3,5,1915.0,3,1,379,5,5,2,0,0,202,0,0,0,3,4,1,0,5,2010,8,4,11.58432477200052
75,76,180,4,21.0,1596,1,1,3,3,0,4,0,10,2,2,3,7,1.6094379124341003,5,1973,1973,1,1,5,5,2,0.0,3,4,1,2,4,1,2,462,6,0,0,462,1,4,1,4,526,462,0,6.8966943316227125,1,0,1,0,2,1,3,5,6,0,3,3,1973.0,3,1,297,5,5,2,120,101,0,0,0,0,3,1,1,0,11,2009,8,4,11.418625774449598
76,77,20,3,69.0,8475,1,1,0,3,0,4,0,12,2,2,0,2,1.6094379124341003,7,1956,1956,1,1,12,13,2,0.0,3,4,1,4,4,4,0,228,6,0,724,952,1,0,1,0,952,0,0,6.859614903654202,0,0,1,0,2,1,3,4,6,0,3,5,1956.0,3,1,283,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2008,8,4,11.818577604251555
77,78,50,4,50.0,8635,1,1,3,3,0,4,0,3,2,2,0,0,1.791759469228055,5,1948,2001,1,1,13,14,2,0.0,3,4,1,4,4,4,1,336,2,41,295,672,1,4,1,4,1072,213,0,7.1592919047975645,1,0,1,0,2,1,3,6,2,0,3,5,1948.0,3,1,240,5,5,2,0,0,0,0,0,0,3,2,1,0,1,2008,8,4,11.751950239425476
78,79,90,3,72.0,10778,1,1,3,3,0,4,0,19,2,2,2,2,1.6094379124341003,5,1968,1968,3,1,6,6,2,0.0,3,4,1,4,4,4,6,0,6,0,1768,1768,1,4,0,4,1768,0,0,7.478169694159785,0,0,2,0,4,2,3,8,6,0,3,6,0.0,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,4,2010,8,4,11.824087219587643
79,80,50,4,60.0,10440,1,0,3,3,0,0,0,17,2,2,0,5,1.791759469228055,6,1910,1981,1,1,13,14,2,0.0,3,4,2,4,4,4,6,0,6,0,440,440,1,2,1,4,682,548,0,7.115582126184454,0,0,1,1,2,1,3,5,6,0,3,5,1966.0,3,2,440,5,5,2,74,0,128,0,0,0,3,2,1,0,5,2009,8,4,11.608244735642321
80,81,60,3,100.0,13000,1,1,3,3,0,0,0,12,2,2,0,5,1.9459101490553132,6,1968,1968,1,1,12,13,1,576.0,3,2,1,2,4,4,5,448,6,0,448,896,1,4,1,4,1182,960,0,7.669961995473577,0,0,2,1,4,1,2,8,6,1,2,1,1968.0,0,1,509,5,5,2,0,72,0,0,252,0,3,4,1,0,6,2009,8,4,12.173037959397275
81,82,120,4,32.0,4500,1,1,3,3,0,2,0,11,2,2,4,2,1.9459101490553132,5,1998,1998,3,1,12,13,1,443.0,3,2,2,0,1,4,2,1201,6,0,36,1237,1,0,1,4,1337,0,0,7.198931240688173,1,0,2,0,2,1,3,5,6,0,3,1,1998.0,0,2,405,5,5,2,0,199,0,0,0,0,3,4,1,0,3,2006,8,4,11.941462360646149
82,83,20,3,78.0,10206,1,1,3,3,0,4,0,21,2,2,0,2,2.1972245773362196,5,2007,2007,1,1,12,13,3,468.0,3,4,2,2,4,4,2,33,6,0,1530,1563,1,0,1,4,1563,0,0,7.355001921105257,0,0,2,0,3,1,2,6,6,1,2,1,2007.0,2,3,758,5,5,2,144,99,0,0,0,0,3,4,1,0,10,2008,8,4,12.409017571151187
83,84,20,3,80.0,8892,1,1,0,3,0,4,0,12,2,2,0,2,1.791759469228055,5,1960,1960,1,1,8,8,0,66.0,3,4,1,4,4,4,6,0,6,0,1065,1065,1,2,1,4,1065,0,0,6.97166860472579,0,0,1,1,3,1,3,6,6,0,3,5,1974.0,3,2,461,5,5,2,74,0,0,0,0,0,3,4,1,0,7,2007,0,4,11.748005492256807
84,85,80,3,69.0,8530,1,1,0,3,0,4,0,8,2,2,0,7,2.0794415416798357,5,1995,1996,1,1,6,6,1,22.0,3,4,2,2,4,4,6,0,6,0,384,384,1,2,1,4,804,670,0,7.29641326877392,0,0,2,1,3,1,3,7,6,1,5,3,1995.0,0,2,400,5,5,2,120,72,0,0,0,0,3,4,3,700,5,2009,8,4,12.034696963475044
85,86,60,3,121.0,16059,1,1,3,3,0,0,0,15,2,2,0,5,2.1972245773362196,5,1991,1992,3,1,6,6,1,284.0,2,4,1,2,4,4,6,0,6,0,1288,1288,1,0,1,4,1301,1116,0,7.790696031174738,0,0,2,1,4,1,2,9,6,1,5,1,1991.0,3,2,462,5,5,2,127,82,0,0,0,0,3,4,1,0,4,2006,8,4,12.468440756144114
86,87,60,3,122.0,11911,1,1,1,3,0,4,0,8,2,2,0,5,1.9459101490553132,5,2005,2005,1,1,12,13,2,0.0,2,4,2,2,4,0,6,0,6,0,684,684,1,0,1,4,684,876,0,7.353081920515432,0,0,2,1,3,1,2,6,6,1,2,3,2005.0,0,2,400,5,5,2,100,38,0,0,0,0,3,4,1,0,3,2009,8,4,12.066816325306588
87,88,160,1,40.0,3951,1,2,3,3,0,0,0,21,2,2,4,5,1.9459101490553132,5,2009,2009,1,1,12,13,3,76.0,2,4,2,2,4,0,6,0,6,0,612,612,1,0,1,4,612,612,0,7.110696122978827,0,0,2,1,2,1,2,4,6,0,3,5,2009.0,2,2,528,5,5,2,0,234,0,0,0,0,3,4,1,0,6,2009,6,5,12.010671928196443
88,89,50,0,105.0,8470,1,1,0,3,0,0,0,9,1,1,0,0,1.3862943611198906,2,1915,1982,3,1,9,10,2,0.0,1,1,1,4,0,4,6,0,6,0,1013,1013,1,4,0,4,1013,0,513,7.3310603052186325,0,0,1,0,2,1,1,6,6,0,3,6,0.0,1,0,0,3,3,0,0,0,156,0,0,0,3,2,1,0,10,2009,3,0,11.350418300109132
89,90,20,3,60.0,8070,1,1,3,3,0,4,0,5,2,2,0,2,1.6094379124341003,5,1994,1995,1,1,12,13,2,0.0,3,4,2,2,4,4,2,588,6,0,402,990,1,0,1,4,990,0,0,6.898714534329988,1,0,1,0,3,1,3,5,6,0,3,6,0.0,1,0,0,3,3,2,0,0,0,0,0,0,3,4,1,0,8,2007,8,4,11.724813914587886
90,91,20,3,60.0,7200,1,1,3,3,0,4,0,12,2,2,0,2,1.6094379124341003,5,1950,1950,1,1,3,14,2,0.0,3,4,3,3,2,3,4,0,4,0,0,0,1,4,1,0,1040,0,0,6.947937068614969,0,0,1,0,2,1,3,4,6,0,3,5,1950.0,3,2,420,5,5,2,0,29,0,0,0,0,3,4,1,0,7,2006,8,4,11.60733523953139
91,92,20,3,85.0,8500,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,3,1961,1961,3,1,6,6,0,203.0,3,4,1,4,4,4,5,600,6,0,635,1235,1,4,1,4,1235,0,0,7.119635638017636,0,0,1,0,2,1,3,6,6,0,3,1,1961.0,3,2,480,5,5,2,0,0,0,0,0,0,3,1,1,0,12,2006,8,0,11.498836682527127
92,93,30,3,80.0,13360,1,0,0,1,0,4,0,6,2,2,0,2,1.791759469228055,7,1921,2006,1,1,13,14,2,0.0,3,2,0,2,4,4,0,713,6,0,163,876,1,0,1,4,964,0,0,6.872128101338986,1,0,1,0,2,1,3,5,6,0,3,5,1921.0,3,2,432,5,5,2,0,0,44,0,0,0,3,4,1,0,8,2009,8,4,12.004574385508691
93,94,190,0,60.0,7200,1,1,3,3,0,0,0,17,2,2,1,4,1.9459101490553132,6,1910,1998,3,1,8,8,2,0.0,3,4,0,4,0,2,5,1046,6,0,168,1214,2,0,0,4,1260,1031,0,7.73718007783463,0,1,2,0,4,2,3,9,6,1,2,5,1900.0,3,2,506,5,5,2,0,0,0,0,99,0,3,4,1,0,11,2007,8,4,11.804855999911272
94,95,60,3,69.0,9337,1,1,0,3,0,4,0,5,2,2,0,5,1.9459101490553132,5,1997,1997,1,1,12,13,2,0.0,3,2,2,2,4,4,2,648,6,0,176,824,1,0,1,4,905,881,0,7.488293515159428,1,0,2,1,3,1,2,7,6,0,3,1,1997.0,2,2,684,5,5,2,0,162,0,0,0,0,3,4,1,0,5,2007,8,4,12.229549885708273
95,96,60,3,69.0,9765,1,1,1,3,0,0,0,8,2,2,0,5,1.9459101490553132,8,1993,1993,1,1,12,13,1,68.0,0,2,2,2,1,4,0,310,6,0,370,680,1,2,1,4,680,790,0,7.293697720601438,0,0,2,1,3,1,3,6,6,1,5,3,1993.0,0,2,420,5,5,2,232,63,0,0,0,0,3,4,3,480,4,2009,8,4,12.128116509451258
96,97,20,3,78.0,10264,1,1,0,3,0,4,0,5,2,2,0,2,2.0794415416798357,5,1999,1999,1,1,12,13,1,183.0,2,4,2,2,4,0,0,1162,6,0,426,1588,1,0,1,4,1588,0,0,7.370860166536716,0,0,2,0,3,1,2,6,6,0,3,1,1999.0,2,2,472,5,5,2,158,29,0,0,0,0,3,4,1,0,8,2006,8,4,12.273735966890268
97,98,20,3,73.0,10921,1,1,3,1,0,4,0,7,2,2,0,2,1.6094379124341003,5,1965,1965,3,1,6,6,1,48.0,3,4,1,4,4,4,5,520,6,0,440,960,1,4,1,1,960,0,0,6.8679744089702925,1,0,1,0,3,1,3,6,6,0,3,1,1965.0,0,1,432,5,5,1,120,0,0,0,0,0,3,4,1,0,5,2007,8,4,11.459007676978688
98,99,30,3,85.0,10625,1,1,3,3,0,0,0,7,2,2,0,2,1.791759469228055,5,1920,1950,1,1,13,14,2,0.0,3,4,0,4,4,4,0,108,6,0,350,458,1,1,0,4,835,0,0,6.728628613084702,0,0,1,0,2,1,3,5,6,0,3,2,1920.0,3,1,366,1,5,2,0,0,77,0,0,0,3,4,3,400,5,2010,0,0,11.326607934898927
99,100,20,3,77.0,9320,1,1,0,3,0,4,0,12,2,2,0,2,1.6094379124341003,5,1959,1959,1,1,9,10,2,0.0,3,4,1,4,4,4,0,569,6,0,381,950,1,1,1,4,1225,0,0,7.111512116496157,1,0,1,1,3,1,3,6,6,0,3,6,0.0,1,0,0,3,3,2,352,0,0,0,0,0,3,4,3,400,1,2010,8,4,11.767187766223199
100,101,20,3,69.0,10603,1,1,0,3,0,4,0,14,2,2,0,2,1.9459101490553132,7,1977,2001,1,1,9,10,1,28.0,3,4,2,4,4,2,0,1200,6,0,410,1610,1,2,1,4,1610,0,0,7.384610383176974,1,0,2,0,3,1,2,6,6,2,5,1,1977.0,2,2,480,5,5,2,168,68,0,0,0,0,3,4,1,0,2,2010,8,4,12.230770136157428
101,102,60,3,77.0,9206,1,1,3,3,0,4,0,20,2,2,0,5,1.9459101490553132,5,1985,1985,1,1,6,6,1,336.0,2,4,1,2,4,4,6,0,6,0,741,741,1,4,1,4,977,755,0,7.457609289715606,0,0,2,1,3,1,2,7,6,1,5,1,1985.0,0,2,476,5,5,2,192,46,0,0,0,0,3,4,1,0,6,2010,8,4,12.08954444723597
102,103,90,3,64.0,7018,1,1,3,0,0,4,0,20,2,2,2,2,1.791759469228055,5,1979,1979,1,1,6,6,2,0.0,3,1,3,3,2,3,4,0,4,0,0,0,1,4,1,4,1535,0,0,7.336936913707618,0,0,2,0,4,2,3,8,6,0,3,1,1979.0,3,2,410,5,5,2,0,0,0,0,0,0,3,4,1,0,6,2009,8,2,11.68658461118553
103,104,20,3,94.0,10402,1,1,0,3,0,0,0,5,2,2,0,2,2.0794415416798357,5,2009,2009,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0,1226,1226,1,0,1,4,1226,0,0,7.112327444710911,0,0,2,0,3,1,2,6,6,0,3,1,2009.0,2,3,740,5,5,2,0,36,0,0,0,0,3,4,1,0,5,2010,8,4,12.200562492481511
104,105,50,4,69.0,7758,1,1,3,3,0,0,0,9,2,2,0,0,2.0794415416798357,4,1931,1950,1,1,11,12,1,600.0,3,1,2,4,4,4,3,224,6,0,816,1040,1,0,1,1,1226,592,0,7.506042178518122,0,0,1,1,4,1,3,7,6,2,5,5,1951.0,3,1,240,5,5,2,0,0,0,0,184,0,3,4,1,0,6,2007,8,4,12.040614105490253
105,106,60,1,75.0,9375,1,1,3,3,0,4,0,21,2,2,0,5,2.1972245773362196,5,2003,2004,3,1,12,13,1,768.0,2,4,2,0,4,4,6,0,6,0,1053,1053,1,0,1,4,1053,939,0,7.597396320212795,0,0,2,1,3,1,2,9,6,1,2,1,2003.0,2,2,648,5,5,2,140,45,0,0,0,0,3,4,1,0,8,2008,8,4,12.429220196836383
106,107,30,4,60.0,10800,1,0,3,3,0,4,0,17,2,2,0,2,1.6094379124341003,7,1885,1995,4,1,12,13,2,0.0,3,4,0,1,4,4,6,0,6,0,641,641,1,2,1,4,1047,0,0,6.954638864880987,0,0,1,0,2,1,3,6,6,0,3,5,1954.0,3,1,273,1,1,0,0,0,0,0,0,0,3,4,3,450,8,2007,8,4,11.51293546492023
107,108,20,4,50.0,6000,1,1,3,3,0,4,0,17,2,2,0,2,1.791759469228055,5,1948,1950,1,1,12,13,2,0.0,3,4,1,4,4,4,0,104,1,169,516,789,1,0,1,4,789,0,0,6.672032945461067,0,0,1,0,2,1,3,5,6,0,3,5,1948.0,3,1,250,5,5,2,0,0,0,0,0,0,3,4,1,0,4,2008,8,5,11.652696102959753
108,109,50,4,85.0,8500,1,1,3,3,0,0,0,9,0,2,0,0,1.791759469228055,7,1919,2005,1,1,5,5,2,0.0,3,4,1,4,4,4,6,0,6,0,793,793,2,4,0,1,997,520,0,7.325148957955575,0,0,2,0,3,1,1,7,6,0,3,6,0.0,1,0,0,3,3,0,0,0,144,0,0,0,3,4,1,0,8,2007,8,4,11.652696102959753
109,110,20,3,105.0,11751,1,1,0,3,0,4,0,14,2,2,0,2,1.9459101490553132,6,1977,1977,3,1,9,10,1,480.0,3,4,1,2,4,4,1,705,6,0,1139,1844,1,0,1,4,1844,0,0,7.520234556474628,0,0,2,0,3,1,3,7,6,1,5,1,1977.0,2,2,546,5,5,2,0,122,0,0,0,0,3,2,1,0,1,2010,0,4,12.154784614286667
110,111,50,3,75.0,9525,1,1,3,3,0,4,0,7,2,2,0,0,1.9459101490553132,4,1954,1972,1,1,13,14,2,0.0,3,4,1,4,0,4,5,444,6,0,550,994,1,2,1,4,1216,639,0,7.526178913346146,0,0,2,0,4,1,3,7,6,0,3,1,1954.0,3,1,325,5,5,2,182,0,0,0,0,0,3,4,1,0,10,2006,8,4,11.827013315851762
111,112,80,3,69.0,7750,1,1,0,3,0,4,0,8,2,2,0,7,2.0794415416798357,5,2000,2000,1,1,12,13,2,0.0,3,4,2,2,4,4,2,250,6,0,134,384,1,0,1,4,774,656,0,7.266128779556451,0,0,2,1,3,1,3,7,6,1,5,3,2000.0,0,2,400,5,5,2,180,0,0,0,0,0,3,4,1,0,4,2010,8,4,12.100717685412471
112,113,60,3,77.0,9965,1,1,3,3,0,4,0,5,2,2,0,5,2.0794415416798357,5,2007,2007,1,1,12,13,3,220.0,2,4,2,0,4,0,2,984,6,0,280,1264,1,0,1,4,1282,1414,0,7.89989532313973,1,0,2,1,4,1,0,10,6,1,2,3,2007.0,0,3,792,5,5,2,120,184,0,0,168,0,3,4,1,0,10,2007,6,5,12.85832230788469
113,114,20,3,69.0,21000,1,1,3,0,0,0,0,6,2,2,0,2,1.9459101490553132,5,1953,1953,3,1,13,14,1,184.0,3,2,1,2,4,2,0,35,5,869,905,1809,1,4,1,4,2259,0,0,7.723120092266331,1,0,2,0,3,1,2,7,6,2,2,2,1953.0,3,2,450,5,5,2,166,120,192,0,0,0,3,2,1,0,10,2007,0,0,12.28765724080691
114,115,70,3,61.0,7259,1,1,0,3,0,4,1,6,2,2,0,5,1.9459101490553132,8,1945,2002,2,1,13,14,2,0.0,3,4,1,4,4,4,0,774,3,150,104,1028,1,0,1,4,1436,884,0,7.749753406274437,1,0,2,1,3,1,2,9,6,1,5,5,1945.0,3,1,180,5,5,2,224,0,0,0,0,0,3,2,1,0,7,2007,8,4,12.466515835145202
115,116,160,1,34.0,3230,1,2,3,3,0,0,0,21,2,2,4,5,1.9459101490553132,5,1999,1999,1,1,8,8,1,1129.0,3,4,2,2,4,4,2,419,6,0,310,729,1,2,1,4,729,729,0,7.285506548522785,0,0,2,1,2,1,3,5,6,1,1,5,1999.0,3,2,440,5,5,2,0,32,0,0,0,0,3,4,1,0,6,2007,8,4,12.07824495582233
116,117,20,3,69.0,11616,1,1,3,3,0,4,0,19,2,2,0,2,1.791759469228055,5,1962,1962,1,1,13,14,1,116.0,3,4,1,4,4,4,3,170,1,670,252,1092,1,4,1,4,1092,0,0,6.996681488176539,0,1,1,0,3,1,3,6,6,1,4,1,1962.0,3,1,288,5,5,2,0,20,144,0,0,0,3,4,1,0,9,2009,8,4,11.842236406331555
117,118,20,3,74.0,8536,1,1,3,3,0,0,0,7,2,2,0,2,1.791759469228055,5,2006,2007,1,1,12,13,2,0.0,3,4,2,2,4,4,6,0,6,0,1125,1125,1,2,1,4,1125,0,0,7.026426808699636,0,0,1,1,2,1,3,5,6,0,3,1,2007.0,3,2,430,5,5,2,80,64,0,0,0,0,3,4,1,0,4,2007,6,5,11.951186847493476
118,119,60,3,90.0,12376,1,1,3,3,0,0,0,20,2,2,0,5,2.0794415416798357,5,1990,1990,3,1,9,10,2,0.0,3,4,2,2,4,2,2,1470,6,0,203,1673,1,2,1,4,1699,1523,0,8.078067881815437,1,0,3,0,5,1,2,11,6,2,5,1,1990.0,3,3,594,5,5,2,367,0,0,0,0,0,3,4,1,0,5,2010,8,4,12.676079399771027
119,120,60,3,65.0,8461,1,1,3,3,0,4,0,5,2,2,0,5,1.9459101490553132,5,2005,2006,1,1,12,13,2,0.0,2,4,2,2,4,4,6,0,6,0,728,728,1,0,1,4,728,728,0,7.284134806195205,0,0,2,1,3,1,2,8,6,1,2,1,2005.0,0,2,390,5,5,2,0,24,0,0,0,0,3,4,1,0,7,2006,6,5,12.0075668272517
120,121,80,3,69.0,21453,1,1,0,2,0,1,2,4,2,2,0,7,1.9459101490553132,5,1969,1969,0,3,9,10,2,0.0,3,4,1,4,4,1,0,938,6,0,0,938,1,0,1,4,988,0,0,6.8966943316227125,1,0,1,0,1,1,3,4,6,2,5,1,1969.0,3,2,540,5,5,2,0,130,0,130,0,0,3,4,1,0,10,2006,8,4,12.100717685412471
121,122,50,4,50.0,6060,1,1,3,3,0,4,0,9,2,2,0,0,1.6094379124341003,5,1939,1950,1,1,0,0,2,0.0,3,4,2,4,4,4,6,0,6,0,732,732,1,2,1,4,772,351,0,7.024649030453636,0,0,1,0,3,1,3,4,6,0,3,5,1979.0,3,1,264,5,5,1,0,0,140,0,0,0,3,2,1,0,6,2007,8,4,11.51293546492023
122,123,20,3,75.0,9464,1,1,3,3,0,0,0,12,2,2,0,2,1.9459101490553132,7,1958,1958,3,1,8,8,1,135.0,3,2,1,4,4,4,1,570,6,0,510,1080,1,2,1,4,1080,0,0,6.985641817639208,0,0,1,0,3,1,3,5,6,0,3,1,1958.0,3,1,288,5,5,2,0,0,0,0,130,0,3,4,1,0,6,2008,8,4,11.820417517632333
123,124,120,3,55.0,7892,1,1,3,3,0,4,0,20,2,2,4,2,1.9459101490553132,5,1993,1993,1,1,9,10,2,0.0,2,4,2,2,4,4,2,300,6,0,899,1199,1,0,1,4,1199,0,0,7.090076835776092,0,0,2,0,2,1,2,5,6,0,3,1,1993.0,2,2,530,5,5,2,0,63,0,0,0,0,3,4,1,0,3,2008,8,4,11.944064817531656
124,125,20,3,48.0,17043,1,1,0,3,0,1,0,14,2,2,0,2,1.9459101490553132,5,1979,1998,1,1,6,6,2,0.0,3,2,1,2,0,4,6,0,6,0,1362,1362,1,4,1,4,1586,0,0,7.369600720526409,0,0,2,0,3,1,3,7,6,1,5,1,1979.0,3,2,435,5,5,2,192,0,0,0,0,0,3,4,1,0,1,2009,8,4,12.10625783509458
125,126,190,4,60.0,6780,1,1,3,3,0,4,0,9,2,2,1,0,1.9459101490553132,8,1935,1982,1,1,13,14,2,0.0,3,1,1,4,4,0,2,490,6,0,30,520,1,2,0,4,520,0,234,6.626717749249025,1,0,1,0,2,1,3,5,6,0,3,6,0.0,1,0,0,3,3,0,53,0,0,0,0,0,3,4,1,0,6,2006,8,4,11.344518647594766
126,127,120,3,69.0,4928,1,1,0,3,0,4,0,13,2,2,4,2,1.9459101490553132,5,1976,1976,1,1,9,10,2,0.0,3,4,1,2,4,4,0,120,6,0,958,1078,1,4,1,4,958,0,0,6.8658910748834385,0,0,2,0,2,1,3,5,6,1,5,1,1977.0,2,2,440,5,5,2,0,205,0,0,0,0,3,4,1,0,2,2007,8,4,11.759793355371237
127,128,45,4,55.0,4388,1,1,0,0,0,4,0,17,1,2,0,1,1.791759469228055,7,1930,1950,1,1,14,14,2,0.0,3,2,0,4,4,4,3,116,6,0,556,672,1,0,1,4,840,0,0,6.734591659972948,0,0,1,0,3,1,3,5,6,1,5,6,0.0,1,0,0,3,3,0,0,0,0,0,0,0,3,4,1,0,6,2007,8,4,11.373674891823535
128,129,60,3,69.0,7590,1,1,3,3,0,4,0,12,4,2,0,5,1.9459101490553132,5,1966,1966,1,1,12,13,1,266.0,3,4,1,4,4,4,1,512,6,0,148,660,1,4,1,4,660,688,0,7.207118856207756,0,0,1,1,3,1,3,6,6,1,1,1,1966.0,2,2,453,5,5,2,188,108,0,0,0,0,3,4,1,0,7,2006,8,4,11.951186847493476
129,130,20,3,69.0,8973,1,1,3,3,0,4,0,12,2,2,0,2,1.791759469228055,7,1958,1991,1,1,9,10,1,85.0,3,4,1,4,4,4,5,567,1,28,413,1008,1,4,1,0,1053,0,0,6.960347729101308,0,1,1,1,3,1,0,6,6,0,3,0,1998.0,2,2,750,5,5,2,0,80,0,180,0,0,3,3,1,0,7,2006,8,0,11.918397239722838
130,131,60,3,88.0,14200,1,1,3,3,0,0,0,12,2,2,0,5,2.0794415416798357,6,1966,1966,1,1,8,8,1,309.0,3,4,1,4,4,4,5,445,6,0,479,924,1,0,1,4,1216,941,0,7.67693714581808,0,0,2,1,4,1,2,8,6,2,2,1,1966.0,0,2,487,5,5,2,105,66,0,0,0,0,3,0,1,0,5,2006,8,4,12.328294703023394
131,132,60,3,69.0,12224,1,1,0,3,0,0,0,8,2,2,0,5,1.9459101490553132,5,2000,2000,1,1,12,13,1,40.0,2,4,2,2,4,4,2,695,6,0,297,992,1,0,1,4,1022,1032,0,7.628031126930335,1,0,2,1,3,1,2,7,6,1,5,3,2000.0,2,2,390,5,5,2,24,48,0,0,0,0,3,4,1,0,7,2009,8,4,12.404927602627597
132,133,20,3,75.0,7388,1,1,3,3,0,0,0,12,2,2,0,2,1.791759469228055,6,1959,2002,1,1,8,8,2,0.0,3,4,1,4,4,4,5,405,6,0,658,1063,1,2,1,4,1327,0,0,7.191429330036379,1,0,1,0,3,1,2,7,6,0,3,5,1974.0,3,2,624,5,5,2,0,0,0,0,0,0,3,4,1,0,7,2007,8,4,11.923384748066601
